Date,Item_Code,Item_Description,Supplier,Purchase_Order_No,Document_Number,Historical_Demand_Quantity (TON),Units_Sold/Used (TON),Current_Stock_Level (TON),Safety_Stock_Target (TON),Material_Type,Voltage_Level,Supplier_Country_Of_Origin,Price_Per_Unit (USD),Delivery_Lead_Time (Days),Payment_Terms,Market_Trends (Index),Number_Of_Alternative_Suppliers,Supplier_Performance_Score (1-10),Risk_Score (1-10)
2022-03-01,PVC-LV-INS-A,PVC Insulation LV Grade A,ItalCavi Materials SpA,PO-2022-PVC--8279,DOC-955076,34.54,31.78,82.08,32.19,PVC,LV,Italy,2.1,29,Net 30,108.7,6,9,2.2
2022-03-01,PVC-LV-INS-B,PVC Insulation LV Grade B,ChinaPoly Industries,PO-2022-PVC--5382,DOC-757966,34.83,28.35,81.49,51.76,PVC,LV,China,2.13,47,Net 30,116.0,6,7,3.6
2022-03-01,PVC-LV-JKT,PVC Jacket Low Voltage,PolyTech Europe GmbH,PO-2022-PVC--9381,DOC-977116,36.81,32.18,55.4,35.68,PVC,LV,Germany,2.31,30,Net 45,110.2,6,9,2.3
2022-03-01,PVC-MV-INS,PVC Insulation Medium Voltage,PolyTech Europe GmbH,PO-2022-PVC--3414,DOC-470472,34.82,31.57,88.28,32.03,PVC,MV,Germany,2.29,33,Net 60,109.4,6,9,2.4
2022-03-01,LSF-LV-JKT,LSF Jacket Low Voltage,TurkCable Materials Ltd,PO-2022-LSF--2841,DOC-615711,18.63,19.02,55.1,16.95,LSF,LV,Turkey,3.23,30,Net 30,107.9,5,8,2.6
2022-03-01,LSF-MV-JKT,LSF Jacket Medium Voltage,FrenchPoly Solutions,PO-2022-LSF--6854,DOC-179995,13.63,14.16,36.97,14.98,LSF,MV,France,2.87,33,Net 45,107.0,5,8,2.7
2022-03-01,LSF-HV-JKT,LSF Jacket High Voltage,ChinaPoly Industries,PO-2022-LSF--3917,DOC-549449,15.79,15.02,41.42,15.99,LSF,HV,China,2.8,41,Net 45,99.4,5,7,3.4
2022-03-01,GSW-MV-SHLD,Galvanized Steel Wire Shield MV,MetalShield Korea,PO-2022-GSW--5940,DOC-755106,29.39,30.07,69.92,36.75,GSW,MV,South Korea,5.5,45,Net 45,105.0,3,9,4.5
2022-03-01,GSW-HV-SHLD,Galvanized Steel Wire Shield HV,MetalShield Korea,PO-2022-GSW--7047,DOC-378293,18.7,17.29,40.42,23.14,GSW,HV,South Korea,4.54,36,Net 60,107.6,3,9,4.1
2022-03-01,GSW-EHV-SHLD,Galvanized Steel Wire Shield EHV,Seoul Metal Works,PO-2022-GSW--3401,DOC-435812,20.91,21.84,56.72,18.48,GSW,EHV,South Korea,3.96,33,Net 30,101.0,3,9,4.0
2022-03-01,GST-MV-TAPE,Galvanized Steel Tape MV,MetalShield Korea,PO-2022-GST--8003,DOC-862008,18.84,15.61,55.04,34.58,GST,MV,South Korea,3.93,42,Net 45,106.8,1,9,6.0
2022-03-01,GST-HV-TAPE,Galvanized Steel Tape HV,MetalShield Korea,PO-2022-GST--7308,DOC-469737,28.79,24.34,122.76,31.08,GST,HV,South Korea,3.92,40,Net 45,101.0,1,9,5.9
2022-03-01,CU-SCR-11KV,Copper Screen Tape 11KV,MetalShield Korea,PO-2022-CU-S-6463,DOC-244935,14.69,13.27,39.84,21.17,Copper Screen,11KV,South Korea,8.54,42,Annual Contract,106.5,2,9,5.2
2022-03-01,CU-SCR-33KV,Copper Screen Tape 33KV,Seoul Metal Works,PO-2022-CU-S-9745,DOC-616530,11.76,10.87,28.75,16.31,Copper Screen,33KV,South Korea,8.56,39,Annual Contract,111.0,2,9,5.1
2022-03-01,CU-SCR-66KV,Copper Screen Tape 66KV,Seoul Metal Works,PO-2022-CU-S-7911,DOC-652542,10.34,9.77,22.28,11.95,Copper Screen,66KV,South Korea,9.93,36,Annual Contract,105.1,2,9,4.9
2022-03-01,AL-SCR-11KV,Aluminum Screen Tape 11KV,IndiaScreen Technologies,PO-2022-AL-S-1046,DOC-313154,11.65,10.0,38.03,22.26,Aluminum Screen,11KV,India,5.45,48,Net 90,111.6,3,7,5.3
2022-03-01,AL-SCR-33KV,Aluminum Screen Tape 33KV,Seoul Metal Works,PO-2022-AL-S-1976,DOC-466317,9.08,9.35,39.02,16.2,Aluminum Screen,33KV,South Korea,6.15,40,Net 120,102.5,3,9,4.3
2022-03-01,AL-SCR-66KV,Aluminum Screen Tape 66KV,IndiaScreen Technologies,PO-2022-AL-S-7898,DOC-354276,7.13,5.96,22.65,13.82,Aluminum Screen,66KV,India,5.49,47,Net 90,105.8,3,7,5.2
2022-03-01,MICA-TAPE-MV,Mica Tape Medium Voltage,USATape Solutions Inc,PO-2022-MICA-3344,DOC-495796,8.36,6.93,24.44,13.6,Mica Tape,MV,USA,6.25,37,Net 30,113.6,3,8,4.5
2022-03-01,MICA-TAPE-HV,Mica Tape High Voltage,USATape Solutions Inc,PO-2022-MICA-2208,DOC-599988,8.25,8.05,15.33,14.16,Mica Tape,HV,USA,6.6,43,Net 30,115.0,3,8,4.7
2022-03-01,MICA-TAPE-EHV,Mica Tape Extra High Voltage,IndiaScreen Technologies,PO-2022-MICA-1204,DOC-696831,5.86,5.05,15.49,12.65,Mica Tape,EHV,India,6.38,50,Net 45,115.5,3,7,5.3
2022-03-01,WB-TAPE-LV,Water Blocking Tape LV,Shanghai Cable Materials,PO-2022-WB-T-9641,DOC-832497,36.04,30.09,53.22,37.13,Water Blocking Tape,LV,China,2.62,39,Net 45,115.3,4,8,3.8
2022-03-01,WB-TAPE-MV,Water Blocking Tape MV,Ankara Insulation Tech,PO-2022-WB-T-1216,DOC-400699,28.92,27.8,71.72,24.23,Water Blocking Tape,MV,Turkey,2.61,28,Net 30,95.5,4,7,3.6
2022-03-01,WB-TAPE-HV,Water Blocking Tape HV,Shanghai Cable Materials,PO-2022-WB-T-9245,DOC-268137,30.94,30.56,53.09,33.98,Water Blocking Tape,HV,China,2.76,47,Net 30,109.6,4,8,4.1
2022-03-01,SEMI-11KV-LAY,Semiconductor Layer 11KV,JapanSemi Advanced Materials,PO-2022-SEMI-5227,DOC-699853,55.9,56.96,181.15,43.68,Semiconductor,11KV,Japan,7.81,39,Net 60,105.5,3,10,4.0
2022-03-01,SEMI-22KV-LAY,Semiconductor Layer 22KV,Nordic Polymers AB,PO-2022-SEMI-2506,DOC-646833,48.12,40.38,84.05,28.51,Semiconductor,22KV,Sweden,8.37,28,Net 45,104.5,3,10,3.5
2022-03-01,SEMI-33KV-LAY,Semiconductor Layer 33KV,Tokyo Polymer Industries,PO-2022-SEMI-1917,DOC-329540,46.63,41.97,149.46,35.82,Semiconductor,33KV,Japan,8.37,37,Net 45,110.4,3,9,4.2
2022-03-01,SEMI-66KV-LAY,Semiconductor Layer 66KV,Nordic Polymers AB,PO-2022-SEMI-8674,DOC-600607,25.97,21.28,63.81,26.07,Semiconductor,66KV,Sweden,8.38,33,Net 45,110.8,3,10,3.7
2022-04-01,XLPE-0.6KV-INS,XLPE Insulation 0.6KV,Tokyo Polymer Industries,PO-2022-XLPE-7086,DOC-778058,103.1,86.73,358.39,81.02,XLPE,0.6KV,Japan,3.43,41,Net 45,104.7,7,9,2.8
2022-04-01,XLPE-11KV-INS,XLPE Insulation 11KV,Nordic Polymers AB,PO-2022-XLPE-6496,DOC-129411,74.98,66.78,94.35,42.51,XLPE,11KV,Sweden,4.21,26,Net 30,110.9,7,10,1.8
2022-04-01,XLPE-22KV-INS,XLPE Insulation 22KV,Nordic Polymers AB,PO-2022-XLPE-1179,DOC-893270,69.82,59.55,107.89,46.19,XLPE,22KV,Sweden,4.08,33,Net 45,119.8,7,10,2.1
2022-04-01,XLPE-33KV-INS,XLPE Insulation 33KV,Nordic Polymers AB,PO-2022-XLPE-5410,DOC-189170,45.9,37.09,154.6,35.77,XLPE,33KV,Sweden,3.71,28,Net 60,100.9,7,10,1.9
2022-04-01,XLPE-66KV-INS,XLPE Insulation 66KV,JapanSemi Advanced Materials,PO-2022-XLPE-1787,DOC-429861,44.95,41.4,179.88,44.1,XLPE,66KV,Japan,3.53,42,Net 30,114.5,7,10,2.5
2022-04-01,XLPE-132KV-INS,XLPE Insulation 132KV,FrenchPoly Solutions,PO-2022-XLPE-7523,DOC-624514,25.94,25.63,65.81,24.86,XLPE,132KV,France,3.75,30,Net 30,108.8,7,8,2.6
2022-04-01,PE-LV-JKT,PE Jacket Low Voltage,Nordic Polymers AB,PO-2022-PE-L-2595,DOC-447412,31.15,32.5,110.23,28.42,PE,LV,Sweden,3.1,31,Net 45,113.0,7,10,2.0
2022-04-01,PE-MV-INS,PE Insulation Medium Voltage,FrenchPoly Solutions,PO-2022-PE-M-3460,DOC-124835,26.07,26.12,62.17,29.01,PE,MV,France,2.86,38,Net 45,118.9,7,8,2.9
2022-04-01,PE-HV-JKT,PE Jacket High Voltage,Ankara Insulation Tech,PO-2022-PE-H-8587,DOC-182578,22.8,19.1,76.56,15.59,PE,HV,Turkey,2.98,23,Net 30,101.8,7,7,2.6
2022-04-01,PE-FOAM-LV,Foam PE Low Voltage,FrenchPoly Solutions,PO-2022-PE-F-3307,DOC-906172,26.92,26.97,91.58,19.98,PE,LV,France,3.17,33,Net 30,114.8,7,8,2.7
2022-04-01,PVC-LV-INS-A,PVC Insulation LV Grade A,ItalCavi Materials SpA,PO-2022-PVC--9573,DOC-905973,40.09,39.38,99.37,40.5,PVC,LV,Italy,2.52,36,Net 45,108.7,6,9,2.5
2022-04-01,PVC-LV-INS-B,PVC Insulation LV Grade B,Shanghai Cable Materials,PO-2022-PVC--8059,DOC-141956,37.76,33.61,58.0,41.86,PVC,LV,China,2.42,39,Net 45,105.5,6,8,3.0
2022-04-01,PVC-LV-JKT,PVC Jacket Low Voltage,ChinaPoly Industries,PO-2022-PVC--9151,DOC-202137,47.78,49.67,154.65,61.94,PVC,LV,China,2.38,49,Net 30,111.1,6,7,3.7
2022-04-01,PVC-MV-INS,PVC Insulation Medium Voltage,PolyTech Europe GmbH,PO-2022-PVC--2428,DOC-623147,30.28,31.56,110.37,33.15,PVC,MV,Germany,2.71,34,Net 30,110.6,6,9,2.5
2022-04-01,LSF-LV-JKT,LSF Jacket Low Voltage,Ankara Insulation Tech,PO-2022-LSF--5589,DOC-704516,25.82,21.7,78.82,14.19,LSF,LV,Turkey,2.98,25,Net 45,108.9,5,7,2.7
2022-04-01,LSF-MV-JKT,LSF Jacket Medium Voltage,TurkCable Materials Ltd,PO-2022-LSF--5226,DOC-596250,18.78,18.65,39.59,9.32,LSF,MV,Turkey,3.32,21,Net 45,110.2,5,8,2.2
2022-04-01,LSF-HV-JKT,LSF Jacket High Voltage,ItalCavi Materials SpA,PO-2022-LSF--3031,DOC-696360,13.47,11.25,43.82,13.13,LSF,HV,Italy,3.4,35,Net 45,109.5,5,9,2.5
2022-04-01,GSW-MV-SHLD,Galvanized Steel Wire Shield MV,TurkCable Materials Ltd,PO-2022-GSW--3113,DOC-562241,31.03,31.47,63.03,19.12,GSW,MV,Turkey,4.62,24,Net 45,102.8,3,8,3.9
2022-04-01,GSW-HV-SHLD,Galvanized Steel Wire Shield HV,MetalShield Korea,PO-2022-GSW--7769,DOC-630519,18.34,16.39,55.73,28.75,GSW,HV,South Korea,4.12,44,Net 45,105.9,3,9,4.5
2022-04-01,GSW-EHV-SHLD,Galvanized Steel Wire Shield EHV,TurkCable Materials Ltd,PO-2022-GSW--1934,DOC-877039,19.15,20.0,45.48,16.94,GSW,EHV,Turkey,4.34,30,Net 30,100.7,3,8,4.2
2022-04-01,GST-MV-TAPE,Galvanized Steel Tape MV,MetalShield Korea,PO-2022-GST--5762,DOC-494077,29.44,29.83,50.31,35.4,GST,MV,South Korea,4.01,43,Net 30,110.9,1,9,6.0
2022-04-01,GST-HV-TAPE,Galvanized Steel Tape HV,MetalShield Korea,PO-2022-GST--2531,DOC-465887,25.87,26.35,72.29,27.76,GST,HV,South Korea,4.19,36,Net 45,104.4,1,9,5.7
2022-04-01,CU-SCR-11KV,Copper Screen Tape 11KV,MetalShield Korea,PO-2022-CU-S-2406,DOC-289030,20.03,18.35,69.45,21.67,Copper Screen,11KV,South Korea,8.91,43,Annual Contract,113.5,2,9,5.2
2022-04-01,CU-SCR-33KV,Copper Screen Tape 33KV,MetalShield Korea,PO-2022-CU-S-6385,DOC-167603,13.23,11.24,44.7,17.22,Copper Screen,33KV,South Korea,10.82,41,Net 120,107.3,2,9,5.2
2022-04-01,CU-SCR-66KV,Copper Screen Tape 66KV,MetalShield Korea,PO-2022-CU-S-8802,DOC-219879,9.59,9.36,26.72,14.84,Copper Screen,66KV,South Korea,9.79,44,Net 120,101.1,2,9,5.3
2022-04-01,AL-SCR-11KV,Aluminum Screen Tape 11KV,Seoul Metal Works,PO-2022-AL-S-4497,DOC-435740,11.12,10.2,22.21,18.34,Aluminum Screen,11KV,South Korea,5.07,41,Annual Contract,106.5,3,9,4.4
2022-04-01,AL-SCR-33KV,Aluminum Screen Tape 33KV,MetalShield Korea,PO-2022-AL-S-6922,DOC-927912,13.62,11.11,36.15,17.97,Aluminum Screen,33KV,South Korea,5.17,44,Net 120,109.0,3,9,4.5
2022-04-01,AL-SCR-66KV,Aluminum Screen Tape 66KV,IndiaScreen Technologies,PO-2022-AL-S-7929,DOC-382956,9.62,9.78,13.91,14.17,Aluminum Screen,66KV,India,6.22,48,Net 120,112.7,3,7,5.3
2022-04-01,MICA-TAPE-MV,Mica Tape Medium Voltage,USATape Solutions Inc,PO-2022-MICA-2338,DOC-412828,12.88,11.19,34.75,13.96,Mica Tape,MV,USA,7.49,38,Net 45,106.9,3,8,4.5
2022-04-01,MICA-TAPE-HV,Mica Tape High Voltage,USATape Solutions Inc,PO-2022-MICA-4015,DOC-970893,10.1,10.34,21.69,14.88,Mica Tape,HV,USA,6.37,45,Net 30,116.3,3,8,4.8
2022-04-01,MICA-TAPE-EHV,Mica Tape Extra High Voltage,IndiaScreen Technologies,PO-2022-MICA-3695,DOC-308252,6.08,6.01,12.91,12.95,Mica Tape,EHV,India,7.07,51,Net 45,113.8,3,7,5.4
2022-04-01,WB-TAPE-LV,Water Blocking Tape LV,USATape Solutions Inc,PO-2022-WB-T-3632,DOC-830532,31.98,31.09,100.11,42.24,Water Blocking Tape,LV,USA,2.72,44,Net 45,116.2,4,8,4.0
2022-04-01,WB-TAPE-MV,Water Blocking Tape MV,Ankara Insulation Tech,PO-2022-WB-T-4253,DOC-181588,30.05,24.11,91.97,27.93,Water Blocking Tape,MV,Turkey,3.21,32,Net 30,111.7,4,7,3.8
2022-04-01,WB-TAPE-HV,Water Blocking Tape HV,Ankara Insulation Tech,PO-2022-WB-T-3416,DOC-623706,23.81,24.38,54.39,19.82,Water Blocking Tape,HV,Turkey,2.57,28,Net 45,120.6,4,7,3.6
2022-04-01,SEMI-11KV-LAY,Semiconductor Layer 11KV,Nordic Polymers AB,PO-2022-SEMI-1060,DOC-572445,45.82,42.62,113.7,38.87,Semiconductor,11KV,Sweden,7.42,35,Net 30,114.1,3,10,3.8
2022-04-01,SEMI-22KV-LAY,Semiconductor Layer 22KV,JapanSemi Advanced Materials,PO-2022-SEMI-4581,DOC-881931,44.73,36.87,140.67,44.91,Semiconductor,22KV,Japan,8.32,43,Net 30,101.1,3,10,4.1
2022-04-01,SEMI-33KV-LAY,Semiconductor Layer 33KV,JapanSemi Advanced Materials,PO-2022-SEMI-4541,DOC-464994,38.23,36.33,130.72,39.52,Semiconductor,33KV,Japan,9.04,41,Net 30,104.8,3,10,4.1
2022-04-01,SEMI-66KV-LAY,Semiconductor Layer 66KV,Tokyo Polymer Industries,PO-2022-SEMI-6960,DOC-116977,25.67,20.63,61.7,36.75,Semiconductor,66KV,Japan,7.11,45,Net 45,115.3,3,9,4.5
2022-05-01,XLPE-0.6KV-INS,XLPE Insulation 0.6KV,FrenchPoly Solutions,PO-2022-XLPE-9177,DOC-780433,100.99,83.94,344.85,75.42,XLPE,0.6KV,France,4.08,38,Net 45,105.7,7,8,2.9
2022-05-01,XLPE-11KV-INS,XLPE Insulation 11KV,Shanghai Cable Materials,PO-2022-XLPE-9571,DOC-902245,68.96,64.52,163.9,72.76,XLPE,11KV,China,3.62,42,Net 45,97.3,7,8,3.1
2022-05-01,XLPE-22KV-INS,XLPE Insulation 22KV,PolyTech Europe GmbH,PO-2022-XLPE-3664,DOC-669128,59.1,52.79,157.72,45.4,XLPE,22KV,Germany,3.93,32,Net 45,105.5,7,9,2.4
2022-05-01,XLPE-33KV-INS,XLPE Insulation 33KV,Shanghai Cable Materials,PO-2022-XLPE-5640,DOC-836197,50.29,45.73,128.6,63.88,XLPE,33KV,China,3.73,47,Net 30,108.7,7,8,3.3
2022-05-01,XLPE-66KV-INS,XLPE Insulation 66KV,FrenchPoly Solutions,PO-2022-XLPE-7738,DOC-208711,34.42,27.68,74.62,32.69,XLPE,66KV,France,3.78,31,Net 45,101.4,7,8,2.6
2022-05-01,XLPE-132KV-INS,XLPE Insulation 132KV,ItalCavi Materials SpA,PO-2022-XLPE-8276,DOC-627812,28.31,23.35,99.98,30.66,XLPE,132KV,Italy,3.38,37,Net 60,106.7,7,9,2.6
2022-05-01,PE-LV-JKT,PE Jacket Low Voltage,Tokyo Polymer Industries,PO-2022-PE-L-4651,DOC-914617,30.66,27.75,88.93,42.94,PE,LV,Japan,3.53,45,Net 45,100.7,7,9,2.9
2022-05-01,PE-MV-INS,PE Insulation Medium Voltage,Ankara Insulation Tech,PO-2022-PE-M-3038,DOC-467645,28.36,26.02,56.53,18.08,PE,MV,Turkey,3.22,24,Net 45,98.7,7,7,2.6
2022-05-01,PE-HV-JKT,PE Jacket High Voltage,ChinaPoly Industries,PO-2022-PE-H-1124,DOC-492842,26.96,26.56,69.44,35.55,PE,HV,China,2.92,50,Net 30,99.8,7,7,3.7
2022-05-01,PE-FOAM-LV,Foam PE Low Voltage,Ankara Insulation Tech,PO-2022-PE-F-7794,DOC-806007,25.65,22.22,72.32,16.42,PE,LV,Turkey,3.1,27,Net 30,103.3,7,7,2.8
2022-05-01,PVC-LV-INS-A,PVC Insulation LV Grade A,PolyTech Europe GmbH,PO-2022-PVC--7134,DOC-981610,38.24,30.84,80.44,40.5,PVC,LV,Germany,2.19,36,Net 60,106.1,6,9,2.5
2022-05-01,PVC-LV-INS-B,PVC Insulation LV Grade B,ItalCavi Materials SpA,PO-2022-PVC--8045,DOC-353578,41.53,34.99,88.43,39.02,PVC,LV,Italy,2.55,37,Net 60,112.5,6,9,2.6
2022-05-01,PVC-LV-JKT,PVC Jacket Low Voltage,ItalCavi Materials SpA,PO-2022-PVC--1845,DOC-940257,36.17,32.49,78.07,36.87,PVC,LV,Italy,2.39,31,Net 60,102.3,6,9,2.3
2022-05-01,PVC-MV-INS,PVC Insulation Medium Voltage,Shanghai Cable Materials,PO-2022-PVC--7604,DOC-433578,42.42,41.66,110.37,47.45,PVC,MV,China,2.18,47,Net 30,99.3,6,8,3.3
2022-05-01,LSF-LV-JKT,LSF Jacket Low Voltage,Ankara Insulation Tech,PO-2022-LSF--2939,DOC-762113,24.75,20.58,68.06,13.56,LSF,LV,Turkey,3.19,24,Net 45,109.8,5,7,2.6
2022-05-01,LSF-MV-JKT,LSF Jacket Medium Voltage,FrenchPoly Solutions,PO-2022-LSF--3605,DOC-438065,16.99,17.15,56.87,18.4,LSF,MV,France,3.18,40,Net 30,108.4,5,8,3.0
2022-05-01,LSF-HV-JKT,LSF Jacket High Voltage,ChinaPoly Industries,PO-2022-LSF--3507,DOC-129169,16.57,15.86,42.27,15.53,LSF,HV,China,3.2,40,Net 30,103.1,5,7,3.3
2022-05-01,GSW-MV-SHLD,Galvanized Steel Wire Shield MV,MetalShield Korea,PO-2022-GSW--8433,DOC-765282,22.61,18.83,73.66,28.12,GSW,MV,South Korea,5.13,35,Net 60,100.6,3,9,4.1
2022-05-01,GSW-HV-SHLD,Galvanized Steel Wire Shield HV,Seoul Metal Works,PO-2022-GSW--5864,DOC-303244,19.35,19.82,38.5,22.49,GSW,HV,South Korea,4.71,35,Net 60,107.2,3,9,4.1
2022-05-01,GSW-EHV-SHLD,Galvanized Steel Wire Shield EHV,Seoul Metal Works,PO-2022-GSW--5505,DOC-186993,19.45,18.77,51.23,22.11,GSW,EHV,South Korea,4.49,39,Net 30,97.2,3,9,4.3
2022-05-01,GST-MV-TAPE,Galvanized Steel Tape MV,MetalShield Korea,PO-2022-GST--2817,DOC-581430,26.55,26.99,106.8,37.19,GST,MV,South Korea,3.63,45,Net 60,97.3,1,9,6.1
2022-05-01,GST-HV-TAPE,Galvanized Steel Tape HV,MetalShield Korea,PO-2022-GST--2520,DOC-181140,30.32,31.04,65.39,28.64,GST,HV,South Korea,4.4,37,Net 45,104.2,1,9,5.8
2022-05-01,CU-SCR-11KV,Copper Screen Tape 11KV,Seoul Metal Works,PO-2022-CU-S-1359,DOC-533843,15.68,14.47,43.75,17.93,Copper Screen,11KV,South Korea,8.38,36,Net 90,105.7,2,9,4.9
2022-05-01,CU-SCR-33KV,Copper Screen Tape 33KV,MetalShield Korea,PO-2022-CU-S-7148,DOC-428817,12.33,11.98,19.87,18.98,Copper Screen,33KV,South Korea,9.26,45,Annual Contract,103.7,2,9,5.3
2022-05-01,CU-SCR-66KV,Copper Screen Tape 66KV,Seoul Metal Works,PO-2022-CU-S-3927,DOC-791710,9.84,7.9,17.47,11.62,Copper Screen,66KV,South Korea,10.17,35,Annual Contract,109.4,2,9,4.9
2022-05-01,AL-SCR-11KV,Aluminum Screen Tape 11KV,Seoul Metal Works,PO-2022-AL-S-6681,DOC-607417,16.36,14.49,33.64,14.52,Aluminum Screen,11KV,South Korea,5.03,33,Annual Contract,114.8,3,9,4.0
2022-05-01,AL-SCR-33KV,Aluminum Screen Tape 33KV,Seoul Metal Works,PO-2022-AL-S-2992,DOC-302212,12.83,12.64,24.84,13.2,Aluminum Screen,33KV,South Korea,6.03,33,Annual Contract,110.8,3,9,4.0
2022-05-01,AL-SCR-66KV,Aluminum Screen Tape 66KV,MetalShield Korea,PO-2022-AL-S-4543,DOC-482615,8.75,8.66,29.89,9.84,Aluminum Screen,66KV,South Korea,6.34,35,Net 90,99.6,3,9,4.1
2022-05-01,MICA-TAPE-MV,Mica Tape Medium Voltage,USATape Solutions Inc,PO-2022-MICA-3073,DOC-380589,10.69,9.14,31.22,13.6,Mica Tape,MV,USA,4.98,37,Net 45,104.3,3,8,4.5
2022-05-01,MICA-TAPE-HV,Mica Tape High Voltage,Mumbai Cable Supplies,PO-2022-MICA-5822,DOC-589730,8.3,7.78,19.14,16.38,Mica Tape,HV,India,6.21,48,Net 45,103.2,3,6,5.6
2022-05-01,MICA-TAPE-EHV,Mica Tape Extra High Voltage,Mumbai Cable Supplies,PO-2022-MICA-4242,DOC-820431,6.8,5.87,18.46,13.67,Mica Tape,EHV,India,7.53,53,Net 45,114.3,3,6,5.8
2022-05-01,WB-TAPE-LV,Water Blocking Tape LV,USATape Solutions Inc,PO-2022-WB-T-6105,DOC-273699,26.98,26.75,99.67,36.02,Water Blocking Tape,LV,USA,2.57,38,Net 30,105.6,4,8,3.7
2022-05-01,WB-TAPE-MV,Water Blocking Tape MV,USATape Solutions Inc,PO-2022-WB-T-5451,DOC-955524,27.7,25.25,64.69,38.72,Water Blocking Tape,MV,USA,2.86,44,Net 45,105.6,4,8,4.0
2022-05-01,WB-TAPE-HV,Water Blocking Tape HV,IndiaScreen Technologies,PO-2022-WB-T-6782,DOC-492125,20.9,17.76,41.17,40.01,Water Blocking Tape,HV,India,2.46,54,Net 30,96.8,4,7,4.7
2022-05-01,SEMI-11KV-LAY,Semiconductor Layer 11KV,JapanSemi Advanced Materials,PO-2022-SEMI-7714,DOC-407729,42.27,36.49,113.99,36.5,Semiconductor,11KV,Japan,7.79,33,Net 60,111.9,3,10,3.7
2022-05-01,SEMI-22KV-LAY,Semiconductor Layer 22KV,Tokyo Polymer Industries,PO-2022-SEMI-7525,DOC-131394,43.59,40.65,148.45,47.78,Semiconductor,22KV,Japan,7.9,45,Net 30,114.4,3,9,4.5
2022-05-01,SEMI-33KV-LAY,Semiconductor Layer 33KV,Nordic Polymers AB,PO-2022-SEMI-5019,DOC-176168,37.37,31.63,92.98,28.32,Semiconductor,33KV,Sweden,7.05,30,Net 30,107.0,3,10,3.6
2022-05-01,SEMI-66KV-LAY,Semiconductor Layer 66KV,JapanSemi Advanced Materials,PO-2022-SEMI-1157,DOC-434064,31.33,27.53,61.58,30.27,Semiconductor,66KV,Japan,8.14,38,Net 60,103.2,3,10,3.9
2022-06-01,XLPE-0.6KV-INS,XLPE Insulation 0.6KV,PolyTech Europe GmbH,PO-2022-XLPE-6268,DOC-343949,82.26,77.48,105.41,68.25,XLPE,0.6KV,Germany,3.65,35,Net 60,104.8,7,9,2.5
2022-06-01,XLPE-11KV-INS,XLPE Insulation 11KV,PolyTech Europe GmbH,PO-2022-XLPE-2686,DOC-688207,63.58,59.24,186.3,57.38,XLPE,11KV,Germany,3.49,34,Net 45,101.8,7,9,2.5
2022-06-01,XLPE-22KV-INS,XLPE Insulation 22KV,Tokyo Polymer Industries,PO-2022-XLPE-7909,DOC-815267,54.99,56.26,96.51,65.26,XLPE,22KV,Japan,4.11,45,Net 45,104.6,7,9,2.9
2022-06-01,XLPE-33KV-INS,XLPE Insulation 33KV,Shanghai Cable Materials,PO-2022-XLPE-9092,DOC-622873,46.85,38.06,117.27,56.6,XLPE,33KV,China,3.87,42,Net 30,103.2,7,8,3.1
2022-06-01,XLPE-66KV-INS,XLPE Insulation 66KV,FrenchPoly Solutions,PO-2022-XLPE-6355,DOC-719887,31.28,28.56,80.5,38.3,XLPE,66KV,France,3.54,36,Net 45,98.2,7,8,2.8
2022-06-01,XLPE-132KV-INS,XLPE Insulation 132KV,Nordic Polymers AB,PO-2022-XLPE-1076,DOC-584202,39.44,37.9,100.95,19.98,XLPE,132KV,Sweden,3.6,25,Net 45,89.0,7,10,1.8
2022-06-01,PE-LV-JKT,PE Jacket Low Voltage,PolyTech Europe GmbH,PO-2022-PE-L-9642,DOC-141020,40.4,37.71,62.93,33.75,PE,LV,Germany,2.73,36,Net 45,98.3,7,9,2.5
2022-06-01,PE-MV-INS,PE Insulation Medium Voltage,Mumbai Cable Supplies,PO-2022-PE-M-7800,DOC-858386,31.41,31.64,96.78,38.4,PE,MV,India,2.93,48,Net 45,101.5,7,6,4.0
2022-06-01,PE-HV-JKT,PE Jacket High Voltage,Nordic Polymers AB,PO-2022-PE-H-6131,DOC-617806,23.86,22.41,63.61,19.8,PE,HV,Sweden,2.99,30,Net 60,104.8,7,10,2.0
2022-06-01,PE-FOAM-LV,Foam PE Low Voltage,PolyTech Europe GmbH,PO-2022-PE-F-2989,DOC-984028,26.3,24.03,87.2,20.4,PE,LV,Germany,2.88,34,Net 45,103.7,7,9,2.5
2022-06-01,PVC-LV-INS-A,PVC Insulation LV Grade A,ItalCavi Materials SpA,PO-2022-PVC--1170,DOC-245473,38.59,31.33,63.51,32.19,PVC,LV,Italy,2.26,29,Net 30,100.4,6,9,2.2
2022-06-01,PVC-LV-INS-B,PVC Insulation LV Grade B,ItalCavi Materials SpA,PO-2022-PVC--7043,DOC-955792,39.14,32.17,88.54,35.7,PVC,LV,Italy,2.11,34,Net 60,100.3,6,9,2.5
2022-06-01,PVC-LV-JKT,PVC Jacket Low Voltage,ItalCavi Materials SpA,PO-2022-PVC--2815,DOC-150335,40.87,40.72,100.93,33.15,PVC,LV,Italy,2.51,28,Net 45,105.1,6,9,2.2
2022-06-01,PVC-MV-INS,PVC Insulation Medium Voltage,PolyTech Europe GmbH,PO-2022-PVC--7218,DOC-383023,32.41,32.34,87.37,34.12,PVC,MV,Germany,2.14,35,Net 60,103.5,6,9,2.5
